in0101	亦天凛	Yi 	Tianlin		in0101_1	A young man born with a special physique, who gathered all five elemental arts in one body. <br>Born in an unknown remote mining village. After his village was destroyed, he came to Jiangxi and stayed at the Wang Family in Zhongyan Village.	0	1	in0101		1.75		True		0
in05356	山贼队长	Mountain Bandit 	Leader		ev0402	A captain of Tiangang Camp who was assigned to Lu Lingshuang. He seems to have military training and is exceedingly loyal.	0	1	ev0402		1.75		False		1
in05362	灵巧的侠隐阁弟子之一	Cocky 	Junior Brother		in0301	Junior male disciple from the Xia Pavilion who believes that martial arts should be fast and unbreakable.	0	1	in0301		1.75		False		0
in05363	灵巧的侠隐阁弟子之二	Pompous 	Junior Brother		in0304	Junior male disciple from the Xia Pavilion who believes that martial arts are only about speed and invincibility.	0	1	in0304		1.75		False		0
in05364	力量传书王青阳师弟	Wang 	Qingyang		in0306	Junior Brother who quarreled with Wei Lengfan in class and was punished to practice martial arts.	0	1	in0306		1.75		False		0
in05365	力量传书魏冷凡师弟	Wei 	Lengfan		in0305	Junior male disciple who argued with Wang Qingyang in class and was punished to practice in the martial arts field. Also, due to family connections, particularly dislikes members of the Earth Dragon Sect.	0	1	in0305		1.75		False		0
in05366	飞雪传书，正经的侠隐阁弟子	Serious 	Xia Pavillion Disciple		in0305	A serious-minded disciple from the Xia Pavilion.	0	1	in0305		1.75		False		0
in05367	飞雪传书，爽朗的侠隐阁弟子	Enthusiastic 	Xia Pavillion Disciple		in0306	An outgoing disciple from the Xia Pavilion.	0	1	in0306		1.75		False		0
in05368	飞雪传书，受伤的村民	Injured 	Villager		in0000	A villager injured by a tiger attack.	0	1	ev0404		1.75		False		0
in05369	飞雪传书，发狂的村民	Berserk 	Villager		in0000	Villagers who fell into madness for unknown reasons.	0	1	ev0404		1.75		False		0
in05370	发狂的老虎	Berserk 	Tiger		be0103	A tiger who fell into madness for unknown reasons.	3	3	be0103	in92001	1.75		True		0
in05371	五老山人之浩灵老人	Xiang 	Jin Liu		ar0348	Elder Haoling of the Five Elder Mountain Hermit, the five brothers name themselves after the Five Elder Mountain. Xiang Jinliu being their eldest brother.	0	1	ar0348		1.75		False		2
in05372	五老山人之青灵老人	Xiang 	Nianzhu		in0000	Elder Qingling of the Five Elder Mountain Hermit, younger brother of Xiang Jinliu. Lived a tough life, so he quickly agreed to play along when his eldest brother came up with the plan to scam people with the "mirror image" trick. 	0	1	ar0309		1.75		False		2
in05373	五老山人之五灵老人	Xiang 	Aohai		in0000	Elder Wuling of the Five Elder Mountain Hermit, younger brother of Xiang Jinliu. Lived a tough life, so he quickly agreed to play along when his eldest brother came up with the plan to scam people with the "mirror image" trick. 	0	1	ar0346		1.75		False		2
in05374	五老山人之丹灵老人	Xiang 	Yan Qing		in0000	Elder Danling of the Five Elder Mountain Hermit, younger brother of Xiang Jinliu. Lived a tough life, so he quickly agreed to play along when his eldest brother came up with the plan to scam people with the "mirror image" trick. 	0	1	ar0347		1.75		False		2
in05375	五老山人之黄灵老人	Xiang 	Shan Lan		in0000	Elder Huangling of the Five Elder Mountain Hermit, younger brother of Xiang Jinliu. Lived a tough life, so he quickly agreed to play along when his eldest brother came up with the plan to scam people with the "mirror image" trick. 	0	1	ar0345		1.75		False		2
in05376	五老山人之浩灵老人（未揭发）	Five Elder Mountain 	Hermit		ar0348	A god who lives in seclusion on Five Elder Mountain, dressed in White, is majestic and exudes a divine aura.	0	1	ar0348		1.75		False		2
in05377	五老山人之青灵老人（未揭发）	Five Elder Mountain 	Hermit		ar0348	A god who lives in seclusion on Five Elder Mountain, dressed in White, is majestic and exudes a divine aura.	0	1	ar0348		1.75		False		2
in05378	五老山人之五灵老人（未揭发）	Five Elder Mountain 	Hermit		ar0348	A god who lives in seclusion on Five Elder Mountain, dressed in White, is majestic and exudes a divine aura.	0	1	ar0348		1.75		False		2
in05379	五老山人之丹灵老人（未揭发）	Five Elder Mountain 	Hermit		ar0348	A god who lives in seclusion on Five Elder Mountain, dressed in White, is majestic and exudes a divine aura.	0	1	ar0348		1.75		False		2
in05380	五老山人之黄灵老人（未揭发）	Five Elder Mountain 	Hermit		ar0348	A god who lives in seclusion on Five Elder Mountain, dressed in White, is majestic and exudes a divine aura.	0	1	ar0348		1.75		False		2
in05381	盗匪肆虐之三陆天罡	Lu 	Tiangang		ev0716	Master of Tiangang Camp, known in Jianghu for the famous black wolf he raised, and therefore known as the Black Wolf King. It was rumored that he once served in the military before forming Tiangang Camp, which he subsequently fled from. The reason, none can say.	0	1	ev0716		1.75		True		1
in05382	盗匪肆虐之三黑狼	Sky Howling 	Wolf		be0106	Raised by Lu Tiangang since its childhood, it loves to hang around him. Since settling in the Tiangang camp, it always roars in the morning to wake the members of the camp, as punctual as a rooster. For that reason, the master of the camp lovingly called it the camp's "Sky Howling Wolf", and hence its name.	3	3	be0106	in93001	1.75		True		1
in05383	盗匪肆虐之三天罡寨众	Tiangang Village 	Camp Members		ev0402	Everyone in Tiangang Camp is fighting desperately to protect Wolf King. 	0	1	ev0402		1.75		True		1
in05389	盗匪肆虐之三南昌队长	Nanchang City	Guard Captain		ev0205	Captain of Nanchang City guards. Upon receiving intelligence, intending to raid the Tianggang Camp.	0	1	ev0205		1.75		True		1
in05390	盗匪肆虐之三南昌士兵	Nanchang City	Guard		ev0205	Nanchang city guard. After receiving the intelligence, follow the captain to suppress the bandits.	0	1	ev0205		1.75		True		1
in05401	萧芊菱支线二 男弟子一	Blunt 	Senior Brother		in0302	Male disciple under Li Xiaolong's leadership, speaks straightforwardly but without malice.	0	1	in0302		1.75		False		0
in05402	萧芊菱支线二 男弟子二	Blathering 	Senior Brother		in0301	The male disciple with a bun hairstyle, speaks in a roundabout way, but in reality, doesn't say much of substance.	0	1	in0301		1.75		False		0
in05403	萧芊菱支线二 男弟子三	Cold Mannered 	Senior Brother		in0303	The male disciple with spiky hair, always busy helping friends clean up after messes, hence appearing aloof, but is a person of deep loyalty and goodwill.	0	1	in0303		1.75		False		0
in05404	钟若昕线 npc 童天易	Tong 	Tianyi		in0000	One of the elders of Sun Moon Mountain Villa Branch Family, who has been involved about the affairs of the Villa for years and is hostile toward the main family.	0	1	ar0706		1.75		True		1
in05405	钟若昕线 npc 墨安	Black Clothed 	Man		ar0324	A junior disciple from the branch lineage of the Sun and Moon Villa, apprenticed to Tong Tianyi, holding the earth-shattering secrets of Tong Tianyi.	0	1	ar0324		1.75		False		0
in05406	萧芊菱一阶重制 山贼老大	Mountain Bandit 	Boss		ev0402	A certain bandit gang leader, fond of wine and wealth but not interested in romantic affairs, only have eyes for his own wife.	0	2	ev0401		1.75		False		1
in05407	萧芊菱一阶重制 山贼小弟二	Mountain Bandit 	Minion B		ev0403	A small fry in a bandit gang, fond of wine and wealth, without any particular skills, responsible for cleaning up in the bandit camp.	0	1	ev0402		1.7		False		1
in05408	萧芊菱一阶重制 山贼小弟三(萧隐藏支线)(不做尸体	Mountain Bandit 	Minion C		ev0403	A small fry in a bandit gang, fond of wine and wealth, with considerable expertise in using poisons.	0	1	ev0402		1.7		False		1
in05409	萧芊菱一阶重制 压寨夫人	Woman's 	Corpse		in0000		1	1	ar0332		1.7		False		1
in05410	南昌七夕宴＿［支线］青楼女子情书男子	Sad 	Man		in0000		0	1	ar0314		1.7		False		0
in05411	南昌七夕宴＿面容憔瘁的女子	Blank-faced 	Woman		in0000		1	1	ar0304		1.65		False		0
in05412	南昌七夕宴＿哭泣的男孩	Hoarse Voiced 	Boy		in0000		0	4	ar0307		1.4		False		0
in05413	南昌七夕宴＿衣衫褴缕的女孩	Ragged 	Girl		in0001	A girl who arrived alone in Nanchang City, her hometown set ablaze by someone, and she alone managed to escape.	1	4	ar0340		1.4		False		0
in05414	南昌七夕宴_南昌妈妈桑_芋婆	Yinghua Lane Woman 	Yu Po		in0001	Brothel madam, managing a group of women also ensnared in the brothel. Despite her age, she is well-informed about street gossip.	1	1	ar0350		1.75		False		2
in05415	莺花女子 帝女花	Empress 	Flower				1	1	ar0318		1.65		False		0
in05427	南昌七夕宴_路人_年轻女子	Xu 	Chun		七夕时节同有人一道来南昌城的女子——把钱包留在上一个客栈了。	A woman who arrived in Nanchang City during the Qixi Festival—she left her wallet in the previous inn.	1	1	ar0327		1.65		False		0
in05428	南昌七夕宴_路人_年轻男子	Dong 	San		七夕时节同有人一道来南昌城的男子——出行时忘了带钱包了	A woman who arrived in Nanchang City during the Qixi Festival—she left her wallet in the previous inn.	0	1	ar0301		1.75		False		0
in05429	南昌七夕宴_路人_小女孩	Xiao 	Chun		in0001	A man who arrived in Nanchang City during the Qixi Festival—his money is running low.	1	4	ar0306		1.4		False		0
in05430	南昌七夕宴_路人_小男孩	Careful 	Boy		受人面桃帮助的小男孩，似对人面桃怀有感激以外之情?	The little boy who was helped by Ren Mian Tao seemed to have feelings beyond gratitude towards Ren Mian Tao?	0	4	ar0305		1.4		False		0
in05532_01	七夕_张启洛	Zhang 	Qiluo		ar0352	A wandering swordsman in the Jianghu, in love with Bai Congyi.	0	1	ar0352		1.75		True		0
in05558	南昌城窃案_暴躁的门卫	Irascible 	Guard		ev0205	Hot-tempered gate guard at the gates of Nanchang City.	0	1	ev0205		1.75		False		1
in05559	南昌城窃案_温吞的门卫	Welcoming 	Guard		ev0205	Mild-mannered gate guard at the gates of Nanchang City.	0	1	ev0205		1.75		False		1
in05560	南昌城窃案_喝酒的男子	Drinking 	Man		in0000	A man drinking alcohol, identity unknown.	0	1	ar0303		1.75		False		1
in05561	南昌城窃案_乔装的刺客	Disguised 	Assassin		in0000	An assassin in disguise.	0	1	ar0301		1.75		False		1
in05562	南昌城窃案_乔装的刺客	Disguised 	Assassin		in0000	An assassin in disguise.	0	1	ar0311		1.75		False		1
in05563	南昌城窃案_乔装的刺客	Disguised 	Assassin		in0000	An assassin in disguise.	0	1	ar0312		1.75		False		1
in05564	唐三长	Tang 	Sanchang	Fisherman Upon Great Waves	in0206	The master of the polearm weapons at the Xia Pavilion, also the boatman who ferries people. Fond of drinking, often causing trouble due to intoxication. In his early years, he was also a disciple of the Xia Pavilion. Although he frequently boasts about his life experiences to the other disciples, he rarely reveals the details of his own past.	0	1	in0206	in05564	1.75		True		2
in05565	南昌城窃案_平民屍人01	Corpse 	Zombie		in0000	Corpse zombie with no signs of life but capable of movement.	0	1	ev0505	in26001	1.75		False		2
in05566	南昌城窃案_平民屍人02	Corpse 	Zombie		in0000	Corpse zombie with no signs of life but capable of movement.	0	1	ev0521	in26001	1.75		False		2
in05567	南昌城窃案_平民女尸人01	Corpse 	Zombie		in0001	Corpse zombie with no signs of life but capable of movement.	1	1	ev0510	in26001	1.75		False		2
in05568	南昌城窃案_何长瑞跪地	He 	Changrui		in05510	A young man who left his hometown to join Xia Pavilion and participate in the entry test. Outwardly introverted and weak, but actually possesses a determined and resilient heart.	0	1	in0303	in05568	1.65		True		0
in05569	南昌城窃案_何长瑞渐变屍人	He 	Changrui		in05510	A young man who left his hometown to join Xia Pavilion and participate in the entry test. Outwardly introverted and weak, but actually possesses a determined and resilient heart.	0	1	in0303	in05569	1.65		True		0
in05570	重回重岩村_师兄尹仁平	Yin 	Renping		in0301	A senior disciple from Xia Pavilion, friendly and kind-hearted, always considering helping others as his duty. He is the proud disciple of Tang Sanchang.	0	1	in0301	in05570	1.75		True		0
in05570b	重回重岩村_师兄尹仁平	Yin 	Renping		in0301	A senior disciple from Xia Pavilion, friendly and kind-hearted, always considering helping others as his duty. He is the proud disciple of Tang Sanchang.	0	1	in0301	in05570b	1.75		True		0
in05571	重回重岩村_师姊周笙	Zhou 	Sheng		in0308	A senior sister from the Hidden Hero Pavilion, friendly and kind-hearted. Hailing from the Divine Wind Sect, she is acquainted and appreciates Yin Renping.	1	1	in0308		1.75		True		0
in05572	重回重岩村_屍人尹仁平	Corpse Zombie	Yin Renping		ev0503	A senior disciple from Xia Pavilion, friendly and kind-hearted, always considering helping others as his duty. He is the proud disciple of Tang Sanchang. In pursuit of the missing case in Zhongyan Village, he was knocked down by Counsillor Zhang and fed a secret medicine, turning up with the appearance of an undead.	0	1	ev0503	in05572	1.75		True		0
in05576	坤龙门弟子_男	Earth Dragon Sect	Disciple		ev0704	Disciples of the Earth Dragon Sect, the largest and most widely distributed faction in the current martial arts world. They come from various backgrounds, resulting in a mixed quality of disciples. They are mainly skilled in fist and leg techniques.	0	1	ev0704		1.75		False		0
in05577	圣岩宗弟子	Holy Rock Sect	Disciple		ev0706	Monk from the Songshan Holy Rock Sect, who, unlike the conventional sense of chivalry, considers the profound study of martial arts and Zen as lofty goals. The disciples of the Holy Rock Sect are often reserved, adhering strictly to discipline. They spend years in seclusion in the temples of Mount Song, excelling in staff techniques and fist techniques.	0	2	ev0706	io491000	1.75		False		0
